Date,VTI,SPY,EFA,EEM,TLT,IEF,LQD
2015-06-23,92.5159,177.7248,48.7744,32.1324,87.1883,83.0221,79.9554
2015-06-24,91.814,176.4341,48.3553,31.9053,87.9402,83.2683,80.1773
2015-06-25,91.5299,175.8977,48.3339,31.7957,87.6319,83.0618,80.0455
2015-06-26,91.4779,175.8641,48.3119,31.4959,86.6469,82.6647,79.6781
2015-06-29,89.5645,172.1762,46.8274,30.7939,88.9404,83.6257,80.3713
2015-06-30,89.8079,172.5366,46.6584,31.2514,88.3237,83.3954,80.2188
2015-07-01,90.3953,173.9196,46.9597,31.2277,87.1315,82.9595,79.9616
2015-07-02,90.2778,173.7603,47.0185,31.3776,87.4179,83.2538,80.2675
2015-07-06,90.0429,173.2658,46.0705,30.5021,89.0381,83.8423,80.5873
2015-07-07,90.538,174.3554,46.0852,30.0446,89.8746,84.0651,80.921
2015-07-08,89.0275,171.4303,45.0122,29.0113,90.6508,84.3991,81.0323
2015-07-09,89.2121,171.7404,45.7545,29.5713,88.8648,83.8105,80.4969
2015-07-10,90.2946,173.9028,47.2537,30.3206,87.4556,83.2299,79.9825
2015-07-13,91.3184,175.8222,47.43,30.5257,87.1843,83.0071,79.8087
2015-07-14,91.7296,176.585,47.8269,30.5809,87.4706,83.2697,79.8782
2015-07-15,91.6121,176.5263,47.6505,30.2339,88.3976,83.5878,80.0868
2015-07-16,92.2499,177.9428,48.062,30.6125,89.008,83.556,80.2119
2015-07-17,92.2751,178.0937,47.9812,30.573,89.4677,83.564,80.2675
2015-07-20,92.2835,178.1858,48.1061,30.3759,89.0909,83.3969,80.0799
2015-07-21,91.8807,177.4818,47.9665,30.3837,89.5732,83.6276,80.2467
2015-07-22,91.7464,177.1633,47.5991,29.9499,90.1309,83.731,80.351
2015-07-23,91.2177,176.1658,47.4741,29.6581,91.2537,84.073,80.5873
2015-07-24,90.261,174.3387,46.9524,29.2321,91.4798,84.1526,80.5526
2015-07-27,89.6653,173.3245,46.607,28.68,91.9696,84.4309,80.5595
2015-07-28,90.731,175.4535,47.1949,28.9718,91.2989,84.1923,80.4969
2015-07-29,91.352,176.6604,47.3639,29.2558,90.9598,84.073,80.4274
2015-07-30,91.4275,176.7023,47.3271,28.9639,91.6607,84.1684,80.4691
2015-07-31,91.3352,176.4341,47.6064,29.2794,92.3389,84.6616,80.8863
2015-08-03,91.0079,175.839,47.4815,28.7904,93.311,84.9197,81.0745
2015-08-04,90.8569,175.4954,47.5182,28.893,92.5708,84.4816,80.6632
2015-08-05,91.159,176.0737,47.7681,28.9008,91.876,84.155,80.3494
2015-08-06,90.4121,174.632,47.5697,28.6484,92.6917,84.4497,80.5028
2015-08-07,90.1519,174.2967,47.4815,28.6327,93.9076,84.7843,80.7817
2015-08-10,91.2764,176.4928,48.062,29.1138,92.7445,84.4338,80.461
2015-08-11,90.4541,174.9003,47.3271,28.4749,94.2172,84.9914,80.7956
2015-08-12,90.5464,175.1098,46.9891,28.0332,93.7037,84.9595,80.6702
2015-08-13,90.4205,174.8919,46.9597,27.9859,93.4015,84.7365,80.3913
2015-08-14,90.7646,175.5289,47.0332,28.0253,93.6206,84.6489,80.4679
2015-08-17,91.3436,176.5095,46.945,27.7177,94.0435,84.8003,80.7259
2015-08-18,91.1086,175.9982,46.5923,27.4179,93.3034,84.6648,80.4192
2015-08-19,90.2946,174.6069,46.1807,27.0788,94.2248,85.1826,80.8096
2015-08-20,88.331,170.9609,45.0637,26.6528,95.1764,85.4137,80.8584
2015-08-21,85.7883,165.8146,44.0348,25.8325,95.4634,85.7562,80.8793
2015-08-24,82.3393,158.8326,42.5136,24.7045,95.4332,85.8996,80.6562
2015-08-25,81.3575,156.9635,42.9178,25.0201,93.9001,85.4296,80.2449
2015-08-26,84.3113,162.9899,43.9319,25.8483,92.0874,84.9037,80.1961
2015-08-27,86.3505,167.0215,44.4684,26.992,92.1403,84.856,80.2727
2015-08-28,86.4176,167.0299,44.4023,26.6449,92.4122,84.8719,80.4192
2015-08-31,85.7715,165.6804,44.0716,26.6923,91.7022,84.7285,80.217
2015-09-01,83.254,160.7352,42.5944,25.659,92.363,85.1091,80.7029
2015-09-02,84.8233,163.7862,43.2264,26.0297,91.5683,84.8777,80.584
2015-09-03,84.9239,163.9034,43.3293,26.1322,92.0148,85.0852,80.9686
2015-09-04,83.7155,161.4226,42.3372,25.3513,92.855,85.3485,81.1504
2015-09-08,85.8302,165.4792,43.5792,26.1559,91.485,84.9735,80.7728
2015-09-09,84.6554,163.2665,43.4028,26.0218,91.924,85.0054,80.9476
2015-09-10,85.0918,164.155,43.6894,26.29,91.3034,84.8139,80.7868
2015-09-11,85.4778,164.9009,43.6821,26.3925,91.8786,85.0374,80.8428
2015-09-14,85.1505,164.289,43.3514,26.3531,92.0224,85.1171,80.8358
2015-09-15,86.2246,166.3426,43.6453,26.6055,90.2588,84.4469,80.2274
2015-09-16,86.9547,167.7842,44.3141,27.2523,89.9183,84.423,80.3743
2015-09-17,86.8372,167.407,44.3361,27.1892,91.0157,85.1251,81.0385
2015-09-18,85.461,164.6714,43.2264,26.6844,92.416,85.524,81.2833
2015-09-21,85.805,165.5223,43.2044,26.637,90.9098,85.0374,80.8707
2015-09-22,84.6554,163.3739,42.1755,26.1401,92.1738,85.4602,81.2204
2015-09-23,84.4876,163.1127,41.9771,25.7221,92.1663,85.3645,81.1714
2015-09-24,84.1855,162.5229,41.8595,25.6116,92.7944,85.4921,81.1854
2015-09-25,84.0151,162.4808,42.227,25.5564,91.9921,85.2687,80.9407
2015-09-28,81.7631,158.4029,41.3965,25.0122,93.5665,85.7554,81.0805
2015-09-29,81.7462,158.4957,41.3378,25.1305,93.8314,86.0506,81.1854
2015-09-30,83.2644,161.4529,42.1241,25.8562,93.5059,86.0666,81.1714
2015-10-01,83.4331,161.8742,42.2564,25.9981,93.9049,86.1337,81.1532
2015-10-02,84.6477,164.2923,42.9766,26.6923,94.4737,86.5492,81.5108
2015-10-05,86.2081,167.2158,43.8291,27.2681,93.1919,86.0698,81.2934
2015-10-06,85.9297,166.6429,43.8805,27.2207,93.5939,86.2455,81.4547
2015-10-07,86.7057,168.0078,44.4317,27.9464,93.2829,86.0298,81.7422
2015-10-08,87.4563,169.5243,44.7844,28.2461,92.5017,85.8061,81.4196
2015-10-09,87.5744,169.6254,44.8652,28.3487,92.7444,85.854,81.4547
2015-10-12,87.5913,169.7855,44.7771,28.1357,93.4498,86.1417,81.7843
2015-10-13,86.9503,168.7154,44.2112,27.6782,93.6091,86.2216,81.7211
2015-10-14,86.5033,167.9066,44.2994,27.8912,94.4282,86.6931,82.0437
2015-10-15,87.8106,170.4848,45.0563,28.5695,93.9656,86.3974,82.0086
2015-10-16,88.1479,171.2599,45.0196,28.5932,93.9958,86.3254,82.0367
2015-10-19,88.2491,171.3442,44.8652,28.3014,93.738,86.2855,82.0297
2015-10-20,88.1479,171.1251,44.6815,28.2935,93.1616,85.9899,81.8754
2015-10-21,87.4563,170.0635,44.6595,27.8833,94.0868,86.2855,82.2821
2015-10-22,88.7384,172.9365,45.1592,28.4591,94.2462,86.3734,82.4574
2015-10-23,89.6661,174.8322,45.6075,28.6248,93.4422,85.8859,82.1559
2015-10-26,89.4553,174.4025,45.4385,28.3645,94.0641,86.1097,82.3032
2015-10-27,89.1601,174.0655,45.0416,28.0411,94.2993,86.3254,82.3242
2015-10-28,90.3325,176.0454,45.3356,27.7177,93.92,85.878,82.0016
2015-10-29,90.1975,175.9444,45.0049,27.4574,92.4259,85.3506,81.4266
2015-10-30,89.8517,175.1861,44.9094,27.5047,93.1237,85.5184,81.637
2015-11-02,91.0325,177.2587,45.3356,28.049,92.6957,85.2727,81.2861
2015-11-03,91.2603,177.7726,45.3209,28.4197,91.9356,85.0486,81.2931
2015-11-04,91.041,177.2334,45.071,28.1909,92.042,84.9606,81.2017
2015-11-05,90.9397,177.0564,44.9902,28.2383,91.7988,84.9046,81.2228
2015-11-06,90.9566,176.9637,44.7844,27.8439,90.4534,84.3283,80.6954
2015-11-09,90.0457,175.3125,44.3214,27.1497,89.9441,84.1843,80.5618
2015-11-10,90.2481,175.7169,44.292,27.0314,90.2102,84.3443,80.7657
2015-11-11,89.8601,175.026,44.5199,27.0866,90.0201,84.3044,80.7587
2015-11-12,88.5191,172.5827,43.9393,26.8264,90.4534,84.3523,80.7306
2015-11-13,87.5828,170.6449,43.5718,26.4556,90.9703,84.6725,80.9696
2015-11-16,88.8564,173.2398,44.123,26.9683,90.8866,84.7845,80.9837
2015-11-17,88.7468,173.1134,44.2406,26.8895,91.0387,84.7605,81.068
2015-11-18,90.1638,175.86,44.6448,27.1813,91.2287,84.7205,81.0892
2015-11-19,90.0457,175.7084,44.8726,27.4258,91.8368,84.9046,81.3283
2015-11-20,90.4337,176.3487,44.7697,27.7019,91.5556,84.7925,81.3142
2015-11-23,90.3409,176.1466,44.4905,27.4416,91.8368,84.9046,81.3424
2015-11-24,90.577,176.3825,44.4978,27.5836,91.8291,84.9846,81.3705
2015-11-25,90.6445,176.3571,44.6007,27.3706,92.042,85.0326,81.4478
2015-11-27,90.7795,176.5594,44.608,26.7711,91.9508,85.1206,81.476
2015-11-30,90.3915,175.8263,44.5713,26.8106,92.3156,85.1526,81.5111
2015-12-01,91.2433,177.503,45.0416,27.0157,93.5626,85.6055,82.124
2015-12-02,90.2903,175.6916,44.5639,26.6923,93.5931,85.3651,81.9265
2015-12-03,88.9408,173.2314,44.3508,26.5424,91.0489,84.4673,80.8404
2015-12-04,90.577,176.6099,44.7109,26.7238,91.8487,84.7799,81.2777
2015-12-07,89.8686,175.5399,44.4243,26.2821,92.74,85.0524,81.4187
2015-12-08,89.3288,174.3604,43.7703,25.9902,92.7856,85.1006,81.313
2015-12-09,88.5612,173.0039,43.5718,25.7773,92.6866,85.2288,81.2918
2015-12-10,88.8227,173.4505,43.5792,25.6037,92.8085,85.0444,81.1014
2015-12-11,87.0768,170.0888,42.7488,24.886,94.271,85.7257,81.2424
2015-12-14,87.3889,170.9482,42.8149,25.2882,93.0522,85.0925,80.643
2015-12-15,88.3251,172.7427,43.028,25.6747,92.5038,84.8761,80.6501
2015-12-16,89.6071,175.2703,43.8952,26.1796,92.3057,84.6517,80.6359
2015-12-17,88.2914,172.5995,43.3367,25.8404,93.3493,85.0044,80.7276
2015-12-18,86.79,169.5247,42.881,25.7536,93.8673,85.3089,80.7276
2015-12-21,87.4796,170.9231,43.0797,25.9547,93.8444,85.349,80.784
2015-12-22,88.2685,172.474,43.4059,26.163,93.1665,85.1086,80.6782
2015-12-23,89.3712,174.6098,44.1324,26.5315,92.4657,84.9162,80.7487
2015-12-24,89.261,174.3217,44.0583,26.4353,92.9955,85.0719,81.0119
2015-12-28,89.0659,173.9234,43.9545,26.2511,93.2702,85.088,80.9129
2015-12-29,90.0159,175.7794,44.3919,26.2751,91.7207,84.6384,80.4956
2015-12-30,89.3373,174.5336,44.125,25.8666,91.6291,84.6705,80.4956
2015-12-31,88.4721,172.7876,43.5319,25.7865,92.0413,84.7669,80.63
2016-01-04,87.1488,170.3722,42.8647,25.0815,92.7054,85.1281,80.5875
2016-01-05,87.3439,170.6603,42.798,25.1376,92.3314,85.104,80.63
2016-01-06,86.1733,168.5076,42.0937,24.6569,93.5756,85.6179,80.9482
2016-01-07,84.0612,164.4648,41.2189,23.8959,93.7435,85.8025,81.0119
2016-01-08,83.1027,162.6596,40.7222,23.6396,94.1633,86.0192,81.0755
2016-01-11,83.0518,162.8206,40.8927,23.6316,93.1329,85.7463,80.8138
2016-01-12,83.6201,164.1343,41.0855,23.6796,94.4763,86.1316,80.9977
2016-01-13,81.4656,160.0407,40.4479,23.4313,95.4076,86.4688,81.2452
2016-01-14,82.7125,162.6681,40.9669,23.7357,94.5145,86.2922,80.8421
2016-01-15,80.9736,159.1762,39.4842,22.7985,95.9877,86.6936,80.7219
2016-01-19,80.8888,159.3881,39.8475,23.1349,95.69,86.5811,80.3612
2016-01-20,80.0914,157.3455,38.943,22.6302,96.6976,87.0067,80.4814
2016-01-21,80.4053,158.2269,39.2321,22.7184,96.0411,86.7899,80.2481
2016-01-22,82.1187,161.473,40.3886,23.4954,95.6747,86.5972,80.2976
2016-01-25,80.77,159.0321,39.8475,23.0949,96.1938,86.8863,80.2127
2016-01-26,82.0,161.2018,40.5591,23.4313,96.2395,86.9505,80.439
2016-01-27,81.0669,159.4474,40.2997,23.3512,96.2167,87.0147,80.2198
2016-01-28,81.3892,160.278,40.4183,23.7197,96.3541,87.1271,80.3117
2016-01-29,83.408,164.1851,41.13,24.4887,97.1709,87.5927,80.729
2016-02-01,83.425,164.1258,41.0855,24.2564,96.8733,87.3909,80.4715
2016-02-02,81.8134,161.1679,40.1292,23.4714,98.6705,88.01,80.6205
2016-02-03,82.3053,162.1341,40.4628,24.1362,97.8522,87.9135,80.4218
2016-02-04,82.5004,162.3883,40.5147,24.3205,98.3264,88.1225,80.4573
2016-02-05,80.8039,159.2948,39.8919,24.0401,98.4411,88.2351,80.4431
2016-02-08,79.5485,157.1506,39.1506,23.7117,100.5595,88.8943,80.8616
2016-02-09,79.4467,157.159,38.6984,23.3832,100.6666,88.9104,80.585
2016-02-10,79.4976,157.0235,38.6539,23.4794,101.5537,89.1757,80.6843
2016-02-11,78.5137,154.9809,38.0905,23.0869,102.265,89.5857,80.9538
2016-02-12,80.0405,158.1761,38.7577,23.4874,100.5671,88.9024,80.4998
2016-02-16,81.4995,160.8458,39.5435,24.0081,99.5042,88.637,80.1168
2016-02-17,82.8482,163.4732,40.2255,24.4807,98.8923,88.42,80.0956
2016-02-18,82.5174,162.8037,40.018,24.3365,100.1083,88.83,80.7481
2016-02-19,82.5344,162.7274,39.9735,24.2244,100.1924,88.83,80.6914
2016-02-22,83.7389,165.0835,40.4257,24.8252,100.1389,88.7415,80.8545
2016-02-23,82.7295,162.9986,39.7659,24.2965,100.5442,88.9184,81.0177
2016-02-24,83.1536,163.7444,39.625,24.2404,100.3454,88.9184,81.0957
2016-02-25,84.1376,165.7276,40.0995,24.3205,100.7048,89.1837,81.5496
2016-02-26,84.0697,165.3463,39.9957,24.0802,99.7336,88.7496,81.5213
2016-02-29,83.3996,164.0495,39.7585,24.2885,100.1695,88.8943,81.578
2016-03-01,85.3845,167.9059,40.7964,25.1536,98.4056,88.1995,81.1334
2016-03-02,85.8595,168.6601,41.0781,25.4901,98.8117,88.0465,81.297
2016-03-03,86.2836,169.3212,41.4784,25.7784,99.1718,88.1512,81.6812
2016-03-04,86.5805,169.8721,41.7824,26.2911,98.5359,87.8533,81.667
2016-03-07,86.7586,170.0077,41.7305,26.2511,98.5052,87.6762,81.7594
2016-03-08,85.6814,168.1516,41.3227,25.8025,99.5933,88.1834,82.1934
2016-03-09,86.097,168.9822,41.4784,25.9627,98.988,87.8372,82.1009
2016-03-10,86.0715,169.1178,41.4117,26.0027,98.5819,87.5232,82.4423
2016-03-11,87.5305,171.8469,42.4941,26.5475,97.5858,87.2736,82.6771
2016-03-14,87.4288,171.6266,42.4051,26.3873,97.8923,87.338,82.919
2016-03-15,87.1305,171.3468,42.0048,26.0108,97.9843,87.322,82.8905
2016-03-16,87.6759,172.3385,42.3754,26.5315,98.2754,87.7809,83.2889
2016-03-17,88.3491,173.4318,42.7016,27.1162,98.6815,87.8774,83.545
2016-03-18,88.7412,174.1133,42.6275,27.2604,98.8883,88.0304,83.7371
2016-03-21,88.8264,174.3604,42.5608,27.3165,98.1298,87.7809,83.6375
2016-03-22,88.8008,174.2666,42.4866,27.2524,98.1068,87.5957,83.481
2016-03-23,88.0764,173.1166,42.0567,26.7878,99.2178,87.9982,83.9007
2016-03-24,88.0509,173.0399,41.7749,26.7237,99.2561,87.9097,83.8651
2016-03-28,88.1105,173.1421,42.027,26.8118,99.3865,88.0385,83.9149
2016-03-29,89.0905,174.7437,42.4792,27.1803,100.4285,88.6343,84.2919
2016-03-30,89.4315,175.5105,42.798,27.4607,99.3711,88.5135,84.1924
2016-03-31,89.3292,175.0845,42.3754,27.4367,100.076,88.8355,84.5267
2016-04-01,89.8916,176.2772,41.9232,27.3566,100.3371,88.8097,84.7992
2016-04-04,89.5167,175.7064,41.8343,27.0281,100.3985,88.9146,84.8064
2016-04-05,88.6474,173.9515,41.0114,26.4994,101.4964,89.2694,85.0775
2016-04-06,89.6189,175.8512,41.6786,26.8198,100.7594,89.0759,85.0061
2016-04-07,88.5451,173.747,41.0707,26.2831,102.0033,89.5355,85.2344
2016-04-08,88.8008,174.2155,41.8565,26.7397,101.3583,89.3984,85.0418
2016-04-11,88.5537,173.8066,41.8787,27.0842,101.2277,89.3822,85.0346
2016-04-12,89.4144,175.4253,42.5015,27.5007,100.529,89.0275,84.6993
2016-04-13,90.4626,177.1972,43.1761,27.9894,100.8822,89.092,84.9918
2016-04-14,90.4285,177.2057,43.317,27.8532,100.3985,88.8823,84.9348
2016-04-15,90.3859,177.0098,43.2206,27.693,101.2584,89.1484,85.2915
2016-04-18,90.991,178.2536,43.5913,27.8212,100.8208,89.0597,85.3842
2016-04-19,91.2467,178.8158,44.3474,28.2457,100.506,88.9146,85.5412
2016-04-20,91.3404,178.9862,44.3845,28.1176,99.4003,88.463,85.3057
2016-04-21,90.8887,178.0236,44.1176,27.8372,98.8091,88.3179,85.2701
2016-04-22,91.0166,178.0236,44.1399,27.669,98.5557,88.2211,85.3628
2016-04-25,90.795,177.7169,43.9174,27.4927,98.1488,88.1244,85.1631
2016-04-26,91.0421,177.981,44.0731,27.7891,97.7035,87.9389,85.1274
2016-04-27,91.2637,178.3473,44.1028,27.9574,98.6786,88.4227,85.6695
2016-04-28,90.4456,176.7287,43.5023,27.669,99.0856,88.7291,85.748
2016-04-29,89.9172,175.7745,43.317,27.5488,99.339,88.6969,85.8407
2016-05-02,90.616,177.1717,43.7247,27.4767,98.3388,88.4392,85.7299
2016-05-03,89.7041,175.6297,43.0056,26.6997,99.5774,88.9642,85.8801
2016-05-04,89.1758,174.65,42.5089,26.2671,100.1236,89.1256,85.737
2016-05-05,89.1417,174.6159,42.4199,26.2591,100.793,89.3679,85.9087
2016-05-06,89.4656,175.2549,42.5385,26.2991,100.3622,89.158,85.7227
2016-05-09,89.5593,175.3997,42.4496,25.9627,100.6776,89.3276,85.6369
2016-05-10,90.6245,177.5806,43.0575,26.4594,100.6853,89.3114,85.78
2016-05-11,89.7979,175.9194,42.6868,26.3953,101.2546,89.4486,85.8729
2016-05-12,89.7638,175.9705,42.672,26.3232,100.793,89.2064,85.6941
2016-05-13,88.9883,174.4371,42.2346,25.8505,101.7701,89.5456,85.8515
2016-05-16,89.8746,176.1579,42.7387,26.163,100.893,89.2225,85.5654
2016-05-17,89.065,174.5137,42.4273,26.0428,101.0622,89.1014,85.5368
2016-05-18,89.0565,174.5648,42.4422,25.7865,99.6236,88.3827,84.8071
2016-05-19,88.7071,173.96,42.1382,25.5461,100.0544,88.4716,85.0074
2016-05-20,89.3888,175.0589,42.4866,25.8025,100.1313,88.5281,85.0646
2016-05-23,89.2781,174.8204,42.3458,25.7544,100.3545,88.5846,85.0646
2016-05-24,90.4712,177.0864,42.9611,26.0188,99.9082,88.4392,84.9215
2016-05-25,91.1274,178.2877,43.4133,26.3312,99.5312,88.3988,85.0718
2016-05-26,91.1103,178.3388,43.5319,26.5074,100.0467,88.6734,85.315
2016-05-27,91.5193,179.1055,43.4875,26.4994,99.9005,88.5038,85.2506
2016-05-31,91.4768,178.7647,43.2799,26.5315,100.1391,88.6088,85.4008
2016-06-01,91.7239,179.1311,43.2428,26.5154,100.5453,88.5789,85.4611
2016-06-02,92.0307,179.6763,43.2428,26.7317,101.27,88.8539,85.6332
2016-06-03,91.775,179.1396,43.5245,27.1403,102.7116,89.6788,86.3219
2016-06-06,92.2523,180.0511,43.7692,27.4287,101.9484,89.4442,86.1138
2016-06-07,92.4312,180.3322,44.088,27.677,102.1951,89.5736,86.243
2016-06-08,92.7551,180.92,44.1769,27.8773,102.7425,89.6788,86.5299
2016-06-09,92.5676,180.673,43.6357,27.5568,103.4055,89.8163,86.6519
2016-06-10,91.6131,178.9607,42.368,26.8599,103.9066,90.1317,86.7523
2016-06-13,90.8546,177.5806,41.7527,26.4834,104.3691,90.3096,86.6232
2016-06-14,90.6912,177.2313,41.0855,26.3953,104.2921,90.2853,86.4295
2016-06-15,90.597,176.9842,41.3598,26.6756,104.6929,90.5603,86.7523
2016-06-16,90.8624,177.5125,41.4488,26.5795,105.2017,90.6573,86.8814
2016-06-17,90.5628,176.8513,41.8565,26.6516,104.5465,90.35,86.6232
2016-06-20,91.179,177.9903,42.8944,27.1242,103.4287,89.9618,86.5155
2016-06-21,91.3759,178.4955,43.2428,27.3325,102.9506,89.7596,86.4367
2016-06-22,91.1705,178.2044,43.2163,27.402,103.1203,89.9376,86.5944
2016-06-23,92.4288,180.525,44.4117,28.064,101.9407,89.509,86.5084
2016-06-24,89.0648,174.0425,40.5985,26.3605,104.6775,90.7462,86.9172
2016-06-27,87.2929,170.9255,39.8193,26.0214,107.291,91.5308,87.2831
2016-06-28,88.8936,174.0083,40.8633,26.7884,107.5146,91.5145,87.7637
2016-06-29,90.4857,176.9713,41.6124,27.4666,106.6897,91.1426,87.735
2016-06-30,91.7269,179.3861,42.2328,27.741,107.0828,91.3447,88.0434
2016-07-01,91.9067,179.7628,42.2328,28.0075,108.5696,91.5861,88.5045
2016-07-05,91.2219,178.4698,41.4157,27.41,109.9289,92.0882,88.8066
2016-07-06,91.7783,179.5403,41.34,27.3374,110.1066,92.1044,88.9648
2016-07-07,91.7355,179.429,41.1735,27.2647,110.0989,91.9829,88.9792
2016-07-08,93.1649,182.1007,41.8015,27.8541,110.9099,92.1611,89.4755
2016-07-11,93.5501,182.743,42.4143,28.1205,109.9366,91.6752,89.2453
2016-07-12,94.3291,184.0703,42.9894,28.5161,108.1294,91.1325,88.7418
2016-07-13,94.2777,184.0446,42.944,28.4677,109.4038,91.3674,89.0871
2016-07-14,94.7314,185.0722,43.3147,28.8794,107.8127,90.9868,88.8713
2016-07-15,94.6287,184.8239,43.0953,28.8148,106.8859,90.6385,88.5332
2016-07-18,94.894,185.3206,43.2012,29.0732,106.7855,90.6142,88.5332
2016-07-19,94.7057,185.1322,42.8607,28.7745,107.3879,90.8572,88.6915
2016-07-20,95.2107,185.9028,43.2466,28.9198,106.8009,90.6709,88.6627
2016-07-21,94.8341,185.2006,43.0726,28.831,107.0172,90.8734,88.7634
2016-07-22,95.2878,186.0313,43.1558,29.0409,107.2025,90.8005,88.7131
2016-07-25,95.0395,185.526,43.1028,28.7503,107.1254,90.7276,88.6627
2016-07-26,95.1423,185.6117,43.2844,28.9763,107.2952,90.7843,88.5764
2016-07-27,95.031,185.4147,43.4433,29.0732,108.6314,91.173,88.9432
2016-07-28,95.1509,185.6288,43.3979,29.0813,108.4306,91.2217,88.8569
2016-07-29,95.3734,185.9286,43.9124,29.2347,109.3342,91.5699,89.1806
2016-08-01,95.245,185.7744,43.6249,29.1782,108.1488,91.252,88.678
2016-08-02,94.526,184.5841,43.4055,28.9682,107.0346,91.033,88.1804
2016-08-03,94.8769,185.1236,43.2542,29.0651,107.0965,91.0817,88.2958
2016-08-04,94.9882,185.3206,43.5038,29.2266,107.9012,91.3006,88.6708
2016-08-05,95.7757,186.8362,43.7006,29.5657,106.7793,90.7329,88.3102
2016-08-08,95.7158,186.7249,43.7914,29.7756,106.9805,90.6843,88.3679
2016-08-09,95.8014,186.8362,44.1394,29.9775,108.0328,91.0087,88.887
2016-08-10,95.5189,186.3738,44.2907,29.9855,108.4506,91.252,89.1395
2016-08-11,95.9982,187.2387,44.6085,30.3731,107.4834,90.814,88.8438
2016-08-12,95.9041,187.076,44.495,30.26,108.3887,91.1384,89.2476
2016-08-15,96.255,187.6155,44.669,30.5749,107.3674,90.8708,88.9736
2016-08-16,95.7072,186.6479,44.6009,30.4376,107.081,90.7167,88.8149
2016-08-17,95.827,186.9989,44.5858,30.2439,107.7233,90.8627,89.0601
2016-08-18,96.1266,187.4186,44.8127,30.5265,107.8934,91.0249,89.2765
2016-08-19,95.9897,187.1445,44.4798,30.3569,107.3287,90.7167,89.0096
2016-08-22,96.0154,187.136,44.5252,29.9532,108.2339,90.9194,89.3126
2016-08-23,96.2721,187.5127,44.7144,29.8321,108.35,90.9114,89.4135
2016-08-24,95.7328,186.5537,44.6085,29.9129,108.0947,90.8789,89.3558
2016-08-25,95.673,186.4252,44.4269,29.9371,107.6846,90.7329,89.2693
2016-08-26,95.4761,186.0741,44.1621,29.6787,107.0578,90.3842,88.988
2016-08-29,95.9982,186.9904,44.2983,29.9048,108.4893,90.7573,89.4928
2016-08-30,95.8441,186.6821,44.2377,29.824,108.0714,90.7491,89.3775
2016-08-31,95.5703,186.1512,44.1469,29.493,108.2262,90.6437,89.3414
2016-09-01,95.6216,186.1597,44.4496,29.7191,108.3456,90.7858,89.3414
2016-09-02,96.1095,186.9989,44.9641,30.2035,107.4619,90.5503,89.1823
2016-09-06,96.3834,187.5641,45.2667,30.8494,108.2448,90.9726,89.4932
2016-09-07,96.5118,187.547,45.2894,30.7525,108.1673,91.0214,89.3703
2016-09-08,96.2636,187.1189,45.1608,30.6718,106.8108,90.5747,88.7413
2016-09-09,93.8668,182.6402,44.2831,29.6384,105.0511,90.1443,88.0761
2016-09-12,95.1765,185.2606,44.6463,29.8402,105.1054,90.2255,88.0834
2016-09-13,93.6876,182.5974,43.746,29.0894,103.9116,89.8925,87.7942
2016-09-14,93.6962,182.5289,43.6854,29.1782,104.0666,90.0956,87.852
2016-09-15,94.6596,184.3528,44.0637,29.6787,103.6171,90.1199,87.9098
2016-09-16,94.2811,183.6402,43.4963,29.4769,104.4542,90.2174,88.011
2016-09-19,94.4187,183.6746,43.7233,29.711,104.1132,90.0631,87.9821
2016-09-20,94.3757,183.6833,43.9881,29.7272,104.4775,90.2011,88.0978
2016-09-21,95.4595,185.7489,44.7598,30.5588,105.3224,90.3473,88.5461
2016-09-22,96.1562,186.9194,45.2137,30.7767,106.1596,90.6153,88.9076
2016-09-23,95.6057,185.8952,44.8354,30.3811,106.0589,90.6559,88.8425
2016-09-26,94.8488,184.389,44.4193,29.9371,106.7333,90.9158,88.9799
2016-09-27,95.3907,185.5337,44.6312,30.365,107.5161,91.0701,89.1968
2016-09-28,95.9498,186.4546,44.9489,30.6395,107.2835,91.0295,89.2546
2016-09-29,95.0122,184.7677,44.389,30.1066,107.5549,91.0863,89.2185
2016-09-30,95.7606,186.162,44.7371,30.2358,106.5937,90.8589,89.0594
2016-10-03,95.4681,185.7145,44.616,30.4457,106.2419,90.6475,88.8071
2016-10-04,95.038,184.7677,44.6085,30.1066,104.9994,90.2328,88.394
2016-10-05,95.4079,185.5854,44.79,30.5426,104.5102,90.0295,88.2997
2016-10-06,95.4423,185.7145,44.5479,30.5668,103.9278,89.8425,88.307
2016-10-07,95.081,185.0776,44.321,30.4296,103.9977,89.9726,88.5172
2016-10-10,95.5971,186.0415,44.4496,30.7606,103.3842,89.7367,88.5172
2016-10-11,94.3241,183.6919,43.8216,30.0501,103.1512,89.7123,88.2418
2016-10-12,94.4359,183.9329,43.7233,29.9936,103.2522,89.7123,88.3577
2016-10-13,94.1005,183.3304,43.5568,29.7272,103.6404,89.8993,88.5752
2016-10-14,94.0746,183.4251,43.6325,29.7756,102.1882,89.6229,88.162
2016-10-17,93.808,182.7882,43.5038,29.7433,102.8406,89.818,88.4519
2016-10-18,94.3585,183.9329,43.9351,30.2681,103.1745,89.997,88.6694
2016-10-19,94.6596,184.4234,44.0561,30.4538,103.2599,90.0376,88.7854
2016-10-20,94.4789,184.0792,44.1242,30.365,103.3686,89.9563,88.7564
